original,
https://jikipedia.com/definition/1000023329,
https://jikipedia.com/definition/1000091095,
https://jikipedia.com/definition/1000106342,
https://jikipedia.com/definition/1000106342?action=lite-card,
https://jikipedia.com/definition/1000181945,
https://jikipedia.com/definition/1000209617,
https://jikipedia.com/definition/1000247063,
https://jikipedia.com/definition/1000254001,
https://jikipedia.com/definition/1000281673,
https://jikipedia.com/definition/1000307138,
https://jikipedia.com/definition/1000350463,
https://jikipedia.com/definition/1000440102?action=lite-card&ref=sogou_article,
https://jikipedia.com/definition/1000440102?ref=sogou_article,
https://jikipedia.com/definition/1000447040,
https://jikipedia.com/definition/1000467646,
https://jikipedia.com/definition/100051234,
https://jikipedia.com/definition/1000519745,
https://jikipedia.com/definition/1000519745,
https://jikipedia.com/definition/1000525069,
https://jikipedia.com/definition/1000557737,
https://jikipedia.com/definition/1000657849,
https://jikipedia.com/definition/1000831597,
https://jikipedia.com/definition/1000859269,
https://jikipedia.com/definition/1000859269,
https://jikipedia.com/definition/1000874414,
https://jikipedia.com/definition/1000910139,
https://jikipedia.com/definition/1000970326,
https://jikipedia.com/definition/1001005960?action=lite-card,
https://jikipedia.com/definition/1001005960?action=lite-card,
https://jikipedia.com/definition/1001096555,
https://jikipedia.com/definition/1001138852,
https://jikipedia.com/definition/1001138852?action=lite-card,
https://jikipedia.com/definition/1001189088,
https://jikipedia.com/definition/1001189088,
https://jikipedia.com/definition/1001221612,
https://jikipedia.com/definition/1001237272,
https://jikipedia.com/definition/1001237272,
https://jikipedia.com/definition/1001237272?action=lite-card,
https://jikipedia.com/definition/100124341,
https://jikipedia.com/definition/1001249284,
https://jikipedia.com/definition/1001264816,
https://jikipedia.com/definition/1001347841,
https://jikipedia.com/definition/1001362461,
https://jikipedia.com/definition/100154634,
https://jikipedia.com/definition/100154634?action=topic,
https://jikipedia.com/definition/100154634?action=topic,
https://jikipedia.com/definition/1001558485,
https://jikipedia.com/definition/1001634341,
https://jikipedia.com/definition/1001634341?action=lite-card,
https://jikipedia.com/definition/1001691640?action=lite-card,
https://jikipedia.com/definition/1001772957,
https://jikipedia.com/definition/1001795168,
https://jikipedia.com/definition/1001795168?action=lite-card,
https://jikipedia.com/definition/1001802337,
https://jikipedia.com/definition/1001802337?action=lite-card,
https://jikipedia.com/definition/1001870478?action=lite-card,
https://jikipedia.com/definition/1002009091,
https://jikipedia.com/definition/100202234,
https://jikipedia.com/definition/100202234,
https://jikipedia.com/definition/100202234,
https://jikipedia.com/definition/100202234,
https://jikipedia.com/definition/1002082171,
https://jikipedia.com/definition/100209284,
https://jikipedia.com/definition/1002207356,
https://jikipedia.com/definition/1002207356?action=topic,
https://jikipedia.com/definition/1002223016?action=lite-card,
https://jikipedia.com/definition/10022359?action=lite-card,
https://jikipedia.com/definition/1002250560,
https://jikipedia.com/definition/1002250560,
https://jikipedia.com/definition/1002250560,
https://jikipedia.com/definition/1002250560?action=lite-card,
https://jikipedia.com/definition/1002290782,
https://jikipedia.com/definition/1002290782,
https://jikipedia.com/definition/1002290782?action=lite-card,
https://jikipedia.com/definition/1002303693?action=topic,
https://jikipedia.com/definition/1002303693?action=topic,
https://jikipedia.com/definition/1002303693?action=topic,
https://jikipedia.com/definition/1002333448?action=lite-card,
https://jikipedia.com/definition/1002348077,
https://jikipedia.com/definition/1002383319,
https://jikipedia.com/definition/1002383319,
https://jikipedia.com/definition/1002465260,
https://jikipedia.com/definition/1002465260,
https://jikipedia.com/definition/1002472967,
https://jikipedia.com/definition/1002526491,
https://jikipedia.com/definition/1002541116,
https://jikipedia.com/definition/1002568788,
https://jikipedia.com/definition/1002576358,
https://jikipedia.com/definition/1002598547?action=lite-card,
https://jikipedia.com/definition/1002626219,
https://jikipedia.com/definition/1002626219,
https://jikipedia.com/definition/1002651676,
https://jikipedia.com/definition/1002659255,
https://jikipedia.com/definition/1002674915,
https://jikipedia.com/definition/1002674915?action=lite-card,
https://jikipedia.com/definition/1002701947,
https://jikipedia.com/definition/1002701947,
https://jikipedia.com/definition/1002724756,
https://jikipedia.com/definition/1002724756,
https://jikipedia.com/definition/1002774515,
https://jikipedia.com/definition/1002774648,
https://jikipedia.com/definition/1002800100,
https://jikipedia.com/definition/1002800100?action=lite-card,
https://jikipedia.com/definition/1002849961,
https://jikipedia.com/definition/1002857403,
https://jikipedia.com/definition/1002918751,
https://jikipedia.com/definition/100292821,
https://jikipedia.com/definition/1002961064,
https://jikipedia.com/definition/10030446,
https://jikipedia.com/definition/1003049657?action=lite-card,
https://jikipedia.com/definition/1003262550,
https://jikipedia.com/definition/1003358892,
https://jikipedia.com/definition/1003366599,
https://jikipedia.com/definition/1003431076,
https://jikipedia.com/definition/1003431076,
https://jikipedia.com/definition/1003441268,
https://jikipedia.com/definition/1003441268,
https://jikipedia.com/definition/1003441268,
https://jikipedia.com/definition/1003441268,
https://jikipedia.com/definition/1003448838,
https://jikipedia.com/definition/1003476510,
https://jikipedia.com/definition/100350658,
https://jikipedia.com/definition/100350658,
https://jikipedia.com/definition/100350658,
https://jikipedia.com/definition/100350658?action=lite-card,
https://jikipedia.com/definition/100350658?action=topic,
https://jikipedia.com/definition/1003519810,
https://jikipedia.com/definition/1003572294,
https://jikipedia.com/definition/100360978?action=lite-card,
https://jikipedia.com/definition/1003615635,
https://jikipedia.com/definition/1003660531,
https://jikipedia.com/definition/1003660531,
https://jikipedia.com/definition/1003672534,
https://jikipedia.com/definition/1003672534,
https://jikipedia.com/definition/1003672534?action=lite-card,
https://jikipedia.com/definition/1003706098,
https://jikipedia.com/definition/1003720718,
https://jikipedia.com/definition/1003764059?action=lite-card,
https://jikipedia.com/definition/1003798763,
https://jikipedia.com/definition/1003854522,
https://jikipedia.com/definition/1003854522?action=lite-card,
https://jikipedia.com/definition/1003939617,
https://jikipedia.com/definition/1003961812,
https://jikipedia.com/definition/1003961812,
https://jikipedia.com/definition/1003961812?action=lite-card,
https://jikipedia.com/definition/1004085268,
https://jikipedia.com/definition/100410857,
https://jikipedia.com/definition/1004131214,
https://jikipedia.com/definition/1004138801,
https://jikipedia.com/definition/1004160453,
https://jikipedia.com/definition/1004160453,
https://jikipedia.com/definition/1004160453,
https://jikipedia.com/definition/1004279638,
https://jikipedia.com/definition/1004377171?action=topic,
https://jikipedia.com/definition/1004377171?action=topic,
https://jikipedia.com/definition/1004495677,
https://jikipedia.com/definition/1004567434,
https://jikipedia.com/definition/1004595106,
https://jikipedia.com/definition/1004602677?action=lite-card,
https://jikipedia.com/definition/1004655177,
https://jikipedia.com/definition/1004685565,
https://jikipedia.com/definition/1004700326,
https://jikipedia.com/definition/1004700326?action=lite-card,
https://jikipedia.com/definition/1004727745,
https://jikipedia.com/definition/1004727745,
https://jikipedia.com/definition/1004727745,
https://jikipedia.com/definition/1004775929,
https://jikipedia.com/definition/1004833989,
https://jikipedia.com/definition/1004902146,
https://jikipedia.com/definition/1004902146,
https://jikipedia.com/definition/1004914545,
https://jikipedia.com/definition/1004959569,
https://jikipedia.com/definition/1004959569?action=lite-card,
https://jikipedia.com/definition/1005009573,
https://jikipedia.com/definition/1005009573?action=lite-card,
https://jikipedia.com/definition/1005090728,
https://jikipedia.com/definition/1005326887,
https://jikipedia.com/definition/1005334849,
https://jikipedia.com/definition/100536434,
https://jikipedia.com/definition/100536434?action=lite-card,
https://jikipedia.com/definition/1005474773,
https://jikipedia.com/definition/1005542930,
https://jikipedia.com/definition/1005542930,
https://jikipedia.com/definition/1005542930,
https://jikipedia.com/definition/1005542930,
https://jikipedia.com/definition/1005542930?action=lite-card,
https://jikipedia.com/definition/1005542930?action=lite-card,
https://jikipedia.com/definition/1005550629,
https://jikipedia.com/definition/1005550629?action=lite-card,
https://jikipedia.com/definition/1005570602,
https://jikipedia.com/definition/1005570602?action=lite-card,
https://jikipedia.com/definition/1005641433,
https://jikipedia.com/definition/1005648496,
https://jikipedia.com/definition/1005774572,
https://jikipedia.com/definition/1005789345,
https://jikipedia.com/definition/1005789345,
https://jikipedia.com/definition/1005796920,
https://jikipedia.com/definition/1005796920,
https://jikipedia.com/definition/1005796920,
https://jikipedia.com/definition/1005879808,
https://jikipedia.com/definition/1005879808?action=lite-card,
https://jikipedia.com/definition/1005899777,
https://jikipedia.com/definition/1005907480,
https://jikipedia.com/definition/1005947961,
https://jikipedia.com/definition/1005975633,
https://jikipedia.com/definition/1005975633,
https://jikipedia.com/definition/100609130,
https://jikipedia.com/definition/100609130,
https://jikipedia.com/definition/100609130?action=lite-card,
https://jikipedia.com/definition/1006129340,
https://jikipedia.com/definition/1006137047,
https://jikipedia.com/definition/1006137047?action=lite-card,
https://jikipedia.com/definition/100619322,
https://jikipedia.com/definition/1006205196,
https://jikipedia.com/definition/100627021,
https://jikipedia.com/definition/100627021,
https://jikipedia.com/definition/1006277252,
https://jikipedia.com/definition/1006337976,
https://jikipedia.com/definition/1006338355,
https://jikipedia.com/definition/1006365648,
https://jikipedia.com/definition/1006411056,
https://jikipedia.com/definition/100646994,
https://jikipedia.com/definition/100646994?action=lite-card,
https://jikipedia.com/definition/1006521616,
https://jikipedia.com/definition/1006579449,
https://jikipedia.com/definition/1006625016,
https://jikipedia.com/definition/1006625016,
https://jikipedia.com/definition/1006655655,
https://jikipedia.com/definition/1006914511,
https://jikipedia.com/definition/1007041283,
https://jikipedia.com/definition/1007041283?action=lite-card,
https://jikipedia.com/definition/10070543,
https://jikipedia.com/definition/1007063447,
https://jikipedia.com/definition/1007071022,
https://jikipedia.com/definition/1007098694,
https://jikipedia.com/definition/1007098694?action=lite-card,
https://jikipedia.com/definition/1007106272,
https://jikipedia.com/definition/1007116464,
https://jikipedia.com/definition/1007116464?action=lite-card,
https://jikipedia.com/definition/1007186391,
https://jikipedia.com/definition/1007236658,
https://jikipedia.com/definition/1007236658?action=lite-card,
https://jikipedia.com/definition/1007282221,
https://jikipedia.com/definition/1007282221?action=lite-card,
https://jikipedia.com/definition/1007289791,
https://jikipedia.com/definition/1007319683,
https://jikipedia.com/definition/1007339648,
https://jikipedia.com/definition/1007339648?action=lite-card,
https://jikipedia.com/definition/1007416016,
https://jikipedia.com/definition/1007423074,
https://jikipedia.com/definition/1007423074?action=lite-card,
https://jikipedia.com/definition/1007460400,
https://jikipedia.com/definition/1007488072,
https://jikipedia.com/definition/1007488072?action=lite-card,
https://jikipedia.com/definition/1007505971,
https://jikipedia.com/definition/100761968,
https://jikipedia.com/definition/1007682442,
https://jikipedia.com/definition/1007701986,
